,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
RAB3GAP2,2.009044650551385e-05,0.12317480302256854,0.5500323499162935,0.28859842699550414,0.009179616617120748,0.11178814406907468,False
AL451081.1,,,,,,,False
AC096644.4,,,,,,,False
AC096644.1,,,,,,,False
MARK1,5.943438778949983e-07,0.3693046582851027,0.32186742296289494,0.8064062902994336,0.00022716851124767462,0.00018864953451172792,False
C1orf115,1.1553034318996458e-27,0.035219902326871895,0.00044540972745522634,0.20698655271740335,1.560192065132445e-06,8.123315431866356e-10,False
MARC2,0.010300893226054538,0.4135346824363021,0.2592135615113325,0.9570090228792787,0.14590322355923285,0.49786814335211615,False
MARC1,0.0006359741054159102,0.9213053596534282,0.8462305527535778,0.2144239215440649,0.0280074156919578,0.23437943226163388,False
RNU6ATAC35P,0.0073281997379483115,0.9173612611895443,0.5192126424154754,0.929830380565201,0.38132057442824996,0.12280266503070146,False
AL445423.1,0.4430790534892276,,,,,,False
LINC01352,,,,,,,False
HLX-AS1,,,,0.5285655468485136,0.32025083325388226,,False
HLX,0.12418584225202037,0.007527395403113849,0.9322605629489471,0.36263165951690657,0.9796317865575298,0.0998839257575738,False
AL445470.1,,0.6226699969538577,0.605348841166802,,,0.32180426724937844,False
AL360013.2,,,,,,,False
DUSP10,0.06597423359400297,0.5653209546277406,0.8080794978695199,0.7626822379248832,0.07228739034781517,0.3187313871626838,False
LINC01655,,,,,,,False
LINC02257,,,,,,,False
LINC02474,,,,,,,False
LINC01705,,0.6226699408341148,0.31631919243960893,0.11287734012723498,0.3147626960961606,0.3255725263271758,False
AL356108.1,,,,,,,False
AL513314.1,,,,,,,False
AL513314.2,,,,,,,False
HHIPL2,0.8929106500942299,0.978017688833225,0.3006904635398485,0.5285655468485136,0.32025083325388226,,False
TAF1A,0.5112448296219877,0.6799994489930075,0.28820003622568263,0.43695774280063426,0.8608732539194215,0.6403071676783765,False
TAF1A-AS1,0.7798854997438152,0.5144207800459819,0.46163392687652527,0.5212618838241247,0.9856556224258128,0.46297274915210374,False
MIA3,7.108043682768731e-10,0.14816551694311278,0.060844282269499936,0.06443590629186505,6.154816269647996e-06,0.640998846503761,False
AL592148.3,0.9680480324646237,0.6053651609793822,0.7493318432889274,0.12164733629141573,0.003937893978069385,0.4134848879296329,False
AIDA,0.0071588169994952445,0.31696648061864113,0.799524956660976,0.5764189455580291,0.00577064944942934,0.1107744937068944,False
BROX,1.765075673668741e-05,0.9395094702348206,0.4969262047816122,0.6814909772392934,0.028629915514379645,3.840758383976575e-05,False
FAM177B,0.19299635917831248,0.276582215588056,0.6053487635631842,,0.15486733836338548,0.15354399994650345,False
AL392172.1,0.6458485761485686,0.9578518256046188,0.4930310982117422,0.8829487958419692,0.09040809807857786,0.3320370082824792,False
AC093152.1,,,,,,,False
DISP1,0.28758143761798943,0.6078394719522371,0.8168463740336754,0.7574545716048028,0.04660458225743312,0.1400889142558611,False
TLR5,0.5923524363408781,0.8369948175567931,0.9336422483527994,0.4477981408585856,0.011640128256659584,0.9899840044752006,False
AL359979.2,,,,,,,False
AL359979.1,,,,,,,False
SUSD4,0.0008832578562846112,0.1748236075299754,0.37204250410498774,0.4735196012612868,2.2985506012042947e-05,0.059410546888726726,False
CCDC185,,,,,,,False
CAPN8,0.02605205999647877,0.0005080845410291939,0.04000754093386417,0.9537070415742991,0.7500396712436654,0.10984193019825259,False
CAPN2,8.639803094549779e-05,0.20755969429475254,0.8424445631273654,0.9835464248574607,0.057087425527977256,1.759367008296047e-06,False
TP53BP2,0.004932684264904466,0.8649786655752205,0.7155852356502852,0.8224369205198467,0.45568252600746706,0.011114243558191982,False
AC138393.3,,,0.0530583229489642,0.11287734012723498,,,False
FBXO28,0.0006183460897727487,0.10995850581636402,0.7737820300372553,0.9960376145055534,0.006023470438394411,0.6383657454726757,False
DEGS1,2.787124165598953e-10,0.1747951464972783,0.6608974939137053,0.1609780997375176,0.009860489772698405,2.716004978401461e-11,False
AC092809.4,0.7054645519481907,0.6399354547211502,0.07117574374230459,0.03869410495347736,0.3114527064498855,0.49422201209514327,False
NVL,0.7100253331454032,0.032973600567260036,0.051321955448852874,0.07997106201659226,0.19369039478460714,0.0024797021085459395,False
CNIH4,0.20172261319027385,0.2779584799541502,0.8787886929041295,0.4652910458752958,0.01380753415579193,0.09212441326652836,False
WDR26,1.9479691162149357e-08,0.4168940218759438,0.8053444397553431,0.7991716312944395,0.0009277393645811771,0.9677531967516808,False
CNIH3,0.6468758392518072,0.00016420988180430285,0.032631840576637844,0.7622967821181788,3.697678199564138e-05,0.13621501979382933,False
AL596330.1,,,,,,,False
AL391811.1,,0.3243361272616688,0.4616663696442548,0.1420693447763025,0.993605617397944,0.989984004471989,False
DNAH14,0.13210730617645305,0.6740150134044307,0.12434482070288272,0.7237111237585567,0.2270731068820099,0.5361229251558912,False
LBR,0.0040130849085137504,0.9355648072860873,0.5300996227997992,0.19511815900920296,0.05723160366537254,1.5096573873442757e-05,False
AC092811.2,,,,,,,False
ENAH,7.011773358419264e-06,0.9695447612591619,0.6345656892501992,0.455562323807688,0.35418377443673055,0.0008487108829974028,False
AC099066.2,,,,,,,False
SRP9,5.598801027855943e-18,0.035282725836438,0.7999204828050924,0.08976964813806142,2.5760355426170484e-10,0.05212066170535336,False
EPHX1,9.050011811930692e-05,0.8395896905044355,0.8923291033906655,0.898658673324474,0.002390260831222818,0.01279042590180592,False
AL591895.1,0.29881931698759673,0.07378644927487213,0.8140990806910999,0.6332983065344564,0.463157880762583,0.0056257570274596295,False
TMEM63A,0.09079970260309776,0.7918455534223349,0.9744532422144969,0.29208731479006433,0.1971720575181309,3.4183660263130615e-38,False
LEFTY1,0.8924751138285998,0.5023451941691905,0.09011275589804613,0.025018980789034386,0.41263381101739016,0.6928858871493393,False
AL117348.2,,,,,,,False
PYCR2,2.988682936413101e-06,0.8261779984240188,0.03670369706721604,0.08625501106746844,5.322434804187168e-07,3.5823720583816096e-08,False
LEFTY2,0.19299640554468295,0.8210827762473425,0.4879788220591327,,,,False
SDE2,0.004730406401838315,0.8655665974123172,0.3476315941215161,0.962051795357684,0.31321628912963695,0.6115696575190634,False
AL512343.2,0.4430790938168401,0.4862833506593368,0.46471041583958106,0.5285655319497953,0.9936056170525469,0.5740175105913217,False
H3F3A,3.9329931720552603e-19,0.011214506683970855,0.5589938830659731,0.08952890603912059,0.020525200487468177,4.313441582035872e-22,False
LINC01703,0.18307273277670125,0.2269406877732187,0.6582427704924791,0.49958655639015626,0.31145274110669974,0.21459123108753256,False
ACBD3,0.017908205650177835,0.7150822135663844,0.2364074542180759,0.15741289647034454,0.06266919422454098,0.23477398041714065,False
ACBD3-AS1,,0.6226699408341148,0.6053487829640927,0.5285655319497953,0.9936056168240218,0.3132078620482331,False
MIXL1,,,,,,,False
LIN9,0.01347601312661005,0.5000937415566846,0.6628461463145601,0.08620229888204942,0.98069275534783,0.5902229975480385,False
PARP1,1.1072901551577313e-12,0.3973656063421436,0.3127381337412768,0.4997093339363138,7.609223838078055e-07,2.7214290964399066e-10,False
STUM,2.1076679444378386e-10,0.0018575048160039745,0.033887368840482414,0.16691122426555674,0.2917813519047548,1.7012963517206092e-06,False
ITPKB,0.0023039093345667045,0.13085737518392906,0.8135111442796471,0.7800162812672603,0.34682165922817376,1.6062813922346905e-19,False
ITPKB-AS1,,,,,,,False
PSEN2,0.059766917553006525,0.20154055057969397,0.22434342186788864,0.7473915239180842,8.128953462316228e-05,0.6874867364271319,False
COQ8A,9.495183193201904e-06,0.017771790948256278,0.9753374474518,0.3988442196545602,0.24859754075494558,0.7818575146717093,False
CDC42BPA,5.957471214005242e-12,0.42004724326565246,0.2705353798504422,0.3862624720960237,1.4301381340844532e-07,0.021715196782518334,False
AL353689.2,,,,,,,False
AL451047.1,,,,,,,False
LINC01641,0.8929106619418994,0.2765822660116477,0.6053487829640927,0.3724730316864524,0.5702425003194492,0.3255725263271758,False
ZNF678,0.16845905286515658,0.655427617693238,0.8094167899508343,0.9916999911825044,0.13413158887326213,0.36226469398616346,False
SNAP47,7.395769053428217e-10,0.5314670984147851,0.859309026411843,0.6266331636933776,1.1606276895999267e-05,0.0007820036682689166,False
JMJD4,0.0008526105518213876,0.785165077967973,0.7934927711530299,0.6974472677798705,0.08124374566108798,0.6622581368268927,False
SNAP47-AS1,,,,,,,False
PRSS38,,,,,,,False
WNT9A,0.4430790938168401,0.2269406710342277,0.20451661045114491,0.5285655617472308,0.55697726109645,0.5532393470760816,False
WNT3A,,,0.0530583229489642,0.49958654542724934,0.9936056175095969,0.31320796577299975,False
AL136379.1,,0.6226699595406984,0.6053488023649988,,,,False
ARF1,8.521252099872315e-35,0.8434710841180093,0.07387231601694426,0.6257788721976214,9.521928710222177e-16,1.4988278999759305e-05,False
C1orf35,0.45364769899833934,0.5169438480188278,0.8355275662297359,0.8753080643825482,0.021014927160503422,0.041087609514902625,False
MRPL55,4.901533652048503e-08,0.1633346823384511,0.8630147004663153,0.9307105729095766,7.365903744702577e-08,0.4097384883582722,False
GUK1,1.4802153838866309e-32,0.10052343684975566,0.11106535805378986,0.8380479394085522,7.641972733322692e-18,0.011629785445847222,False
GJC2,0.7524916941271376,0.09790008816180265,0.13526008625383246,0.5766544556267892,0.4400572649016814,1.3436593428405174e-35,False
IBA57-DT,,0.6226699034209389,0.6053487441622722,0.3724730316864524,0.1595758403648018,0.32180426724937844,False
IBA57,0.06597423359400297,0.9411078657378114,0.2273496345085653,0.19467046133033836,0.2296322789986804,0.6617161439431536,False
OBSCN-AS1,0.07568852775332144,0.5786521430733023,0.0930210894268546,0.5573767576271634,0.03326935456234903,0.7224809797754692,False
OBSCN,0.5627348358947631,0.26960397830239413,0.933038661787123,0.5920484317775715,0.009811556245800908,0.9357752210102402,False
AL353593.1,0.8929106600904418,0.5456782904318151,0.15600598863082155,0.14206934959533454,0.32025086822459337,0.32180426724937844,False
AL353593.2,,,,,,,False
AL353593.3,,,,,,,False
AL670729.3,,0.6226699408341148,0.6053487829640927,,,0.32180426724937844,False
TRIM11,0.02112550630981986,0.38802016304964826,0.05667194855951075,0.1800761927856852,0.12065366988953165,0.6439653928482423,False
AL670729.2,,,,,,,False
AL670729.1,,,,,,,False
TRIM17,0.0082703076815845,0.26994325803985947,0.4768073672020956,0.7215404152073133,0.13143231932698882,0.9648950851594189,False
HIST3H3,,,,,,,False
HIST3H2A,0.6832755172200262,0.3339111391373919,0.30320575912136816,0.7724627564885093,0.3055387593350247,0.9189264071048631,False
HIST3H2BB,0.4430790534892276,,0.0530583229489642,0.8514453719971752,0.1595758403648018,,False
RNF187,1.360387682040215e-25,0.18075236746815343,0.21706355646221856,0.5299598699793798,3.259373612353091e-15,1.0872874718441515e-12,False
RHOU,0.30919473330571295,0.12190338662445542,0.7277091007250087,0.36750714911228377,0.6661536749267233,1.5296376233750935e-31,False
AL137793.2,,,,,,,False
AL137793.1,,,,,,,False
AL162595.2,,,,,,,False
TMEM78,,,,,,,False
RAB4A,1.6467855574697384e-09,0.41855570162545996,0.8684288383936871,0.912007296171628,4.191342779276858e-06,0.8627286181105965,False
SPHAR,,,,,,,False
AL117350.1,,,,,,,False
CCSAP,1.3590199063955774e-18,0.08537022938938647,0.35287200631625215,0.4193344418237549,2.1539885351492926e-06,0.032000144435796934,False
ACTA1,0.13079509054809618,0.607442681771682,0.6076385416673361,0.4942918351853155,0.3127434216291571,0.2540022747815448,False
NUP133,0.00016659466110811015,0.7612075869261307,0.36995683915022914,0.1597887393197572,0.0001555816167241593,0.0036849565681112656,False
AL121990.1,,0.6226699408341148,0.6053487829640927,,,,False
ABCB10,0.016257161214741134,0.27857488230851546,0.6999160674663032,0.5074354086229593,0.00016122237168923238,0.3274347743965895,False
TAF5L,0.05652792008949932,0.3360514300427434,0.7089524301623038,0.3553604074888429,0.027688721940816632,0.5005546714813037,False
URB2,0.2791948392486028,0.5340905421383471,0.23111575502105253,0.1119042059735472,0.9716803671666897,0.019196360567881175,False
LINC01682,,,,,,,False
LINC01736,0.06521096468512566,0.41717782616695,0.6809801567186731,0.9536567202721373,0.5630140797859694,0.35366254369439776,False
GALNT2,3.5685171259703323e-12,0.014789272544227261,0.13351140803986325,0.37089296409988626,0.015157842710210041,0.5091884414140857,False
AL136988.2,,,,,,,False
AL136988.1,,0.4862833506593368,0.46471041583958106,0.5285655766459464,0.9936056177420363,0.3132079484855415,False
PGBD5,3.7095422793758914e-15,0.26925504945246603,0.0028525079179880404,0.09802624058647745,0.00013266891262958482,0.00010406351444765835,False
AL133516.1,,,,,,,False
LINC01737,,,,,,,False
COG2,4.771312912863603e-06,0.23614928048982223,0.931543174750405,0.567898037896708,0.06309086574568387,0.8261641753789509,False
AGT,0.0001764864645505497,0.006315370346427797,0.3341845246971835,0.7122627234213471,0.30148672949371785,6.604986933421536e-09,False
AL512328.1,,0.6226699221275281,0.6053487635631842,,,,False
CAPN9,0.5923524571463644,0.12345080865581733,0.03261039069395718,0.9134657413352734,0.09792943551198863,0.42602607223139033,False
AL118511.2,,0.6226699408341148,0.6053487829640927,,,,False
C1orf198,0.013250218960144725,0.2636388929963138,0.6355207034754395,0.4994712548515565,0.09913624281835783,2.684884549605817e-36,False
AL118511.1,,,,,,,False
TTC13,0.0020927266390782756,0.8236040937424053,0.8567148494078766,0.8711139475419818,0.054867388753361925,0.6637855683439557,False
ARV1,1.5381356277944181e-06,0.7732084194275564,0.02184510722992343,0.33219094480009403,0.04168269630620815,0.7374302359044926,False
FAM89A,0.10809945345922309,0.8155020133520661,0.11412473859582126,0.4701386133781914,0.7251059910418056,0.8825039324295272,False
TRIM67,0.5112448569495633,0.8556979646981854,0.27652987048270866,0.6747059812655201,0.04642501873155488,0.16091916020594674,False
AL109810.2,,,,,,,False
C1orf131,0.018698844855262145,0.29326282382574703,0.6523280196810513,0.6726574557212193,0.4619283284814658,0.7443482909995218,False
GNPAT,1.2699392503767532e-06,0.5924498305800063,0.06179979461904909,0.6297207248136514,0.00034981650259651093,0.2221906586223977,False
EXOC8,0.3735770783399952,0.015298383247481756,0.9174173382451898,0.6774677896873444,0.0010980245055544906,0.3885241990184859,False
SPRTN,0.1321073119309483,0.14840411050017935,0.919510235519556,0.49691118916569,0.251009654327475,0.8367470518892464,False
EGLN1,3.2577867755983544e-11,0.0758786329957672,0.3061888653904458,0.8469208442915162,0.07417707813632424,0.5239353460087232,False
AL445524.1,0.5112448421761109,0.5021580073283094,0.28929322166439003,0.5143258335460525,0.5935973503376264,0.2896280548285045,False
TSNAX,6.312679071268727e-13,0.6255350518208309,0.9518570313765116,0.6330915643161885,1.3601337914047696e-05,0.10505330478405578,False
TSNAX-DISC1,,,,,,,False
LINC00582,,,,,,,False
DISC1,0.751013881891621,0.8451635203838714,0.16836102431907723,0.24684177598226625,0.2543760157133353,0.002957985466042021,False
AL353052.1,,,,,,,False
AL353052.2,,,,,,,False
SIPA1L2,9.22525059348433e-06,0.483857311327901,0.6116147866612591,0.8134626606442905,6.231608781960862e-07,0.08747941783895594,False
LINC01745,,,,,,,False
LINC01744,,,,,,,False
MAP10,0.4473495672608244,0.7331720835754261,0.5486257208185072,0.24707923738610407,8.899312214682746e-05,0.5831685189965277,False
NTPCR,0.014918203470942928,0.015000130295416237,0.7284138267191493,0.4180993458524934,0.00024130692836942818,0.49711390471805506,False
PCNX2,0.0002816878437809238,0.0146614024465479,0.014912707475246537,0.24443657100089913,6.69865137498083e-07,0.0019004795264090976,False
MAP3K21,0.5053617336211534,0.6053651609793822,0.9672222802613683,0.5668808916941426,0.12024153989454614,0.12240190051768517,False
KCNK1,1.1876339646077644e-24,6.0857988274303203e-05,0.5692528059338169,0.7381347211046247,0.0020072310722690917,1.1562813866718164e-06,False
SLC35F3,0.00031850729084425676,0.282483874430037,0.17340418402866137,0.6369505322791392,0.040914773931752906,0.03360419035609361,False
AL122008.3,,0.6226699408341148,0.13387453809048463,0.11287734012723498,,,False
AL122008.4,,,,,,,False
AL355472.3,,,,,,,False
AL355472.4,0.03305842564549461,0.9344344086854763,0.8609394477360783,0.769995421420528,0.028881870014907225,0.5131063668936058,False
AL355472.1,0.0565279144982025,0.3710532976471055,0.247395898740608,0.36131225621169716,0.9041606535406729,0.5202773096274438,False
COA6,4.2200618351847986e-05,0.02490018586292477,0.6362692656403256,0.971294600061348,0.007981908550297368,0.00021178657142782085,False
TARBP1,1.1136667556934316e-06,0.5465431876650729,0.27340059312265885,0.6663093904751397,0.1704955795424591,0.13223600749206432,False
LINC01354,0.27753445333532256,0.4862833271919158,0.6031986730981346,0.8781354300105509,0.6635590705237049,0.2658146179596404,False
AL161640.1,,,,,,,False
IRF2BP2,4.024419965534473e-05,0.571652106054786,0.011003053468752303,0.22103954968265296,0.002941577537022881,6.293620148990886e-08,False
AL160408.2,,,,,,,False
LINC00184,,0.4862833271919158,0.4647103918027583,,,,False
AL160408.5,,,,,,,False
