,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
VCAN,0.8301107421598298,0.5577114812199069,0.4690640588953696,0.7453306971844287,0.06881168917100645,2.1488367886927378e-15,False
VCAN-AS1,,,,,,,False
HAPLN1,0.16419226060058675,0.6621580610840891,0.1702642311736919,0.29312716214306067,0.005170642302260468,0.6759670973414427,False
EDIL3,2.226687386602637e-11,0.5216839979755155,0.007930545013740273,0.18431058610366774,0.27785690139107994,8.777745550829157e-72,False
AC113383.1,0.9392518737510629,0.7491247980471534,0.636805748072738,0.8278051959785351,0.051379806266828115,0.7637028546871912,False
AC114928.1,,,,,,,False
AC117522.2,,,,,,,False
AC010486.1,,,,,,,False
AC010486.2,,,,,,,False
AC010486.3,,,,,,,False
AC010595.1,,,,,,,False
AC026414.1,,,,,,,False
AC016550.1,,,,,,,False
AC016550.2,,,,,,,False
AC016550.3,,,,,,,False
COX7C,1.3773008032002907e-34,0.0017788657422025836,0.9970740297058562,0.769657574319384,2.0115256156610665e-32,2.517226122394516e-08,False
LINC02059,,,,,,,False
AC008539.1,,,,,,,False
AC109492.1,,,,,,,False
LINC01949,,,,,,,False
RASA1,4.979561024495283e-06,0.5497090642268987,0.7048999515168233,0.602210569611362,0.1882079576901583,0.004065250036403801,False
CCNH,3.8467766464035045e-05,0.14036889147145212,0.03743821912729821,0.4566545823075705,0.08548679237054617,0.7280485673305732,False
AC018754.1,,0.3808396974447593,0.41594966413593193,0.5695501730567416,0.3107492714729213,,False
LINC02488,,,,,,,False
LINC02144,,,,,,,False
TMEM161B,0.028666599284075143,0.8476127621234684,0.7371454878617107,0.6835073019037874,0.1546717488405713,0.4129287268406777,False
TMEM161B-AS1,4.1461398950005045e-07,0.40648484062737456,0.03964206133702966,0.33427363909278474,0.0031581099062636844,0.08978059109342985,False
LINC02060,,,,0.5695501730567416,0.3107492714729213,,False
AC091826.2,,0.4744785387910989,0.09642333002593376,0.0128302220847004,,,False
LINC00461,0.007063636775749177,0.46811222889582427,0.026397638653425898,0.12185346742318347,0.04055529433301211,0.33576126897273917,False
MEF2C-AS2,,,,,,,False
AC008525.1,,,,,,,False
AC008525.2,,,,,,,False
MEF2C,4.325679043018051e-32,0.2651844389454221,0.018427055969634853,0.009342874253202496,5.599975098632713e-22,5.773523061423422e-25,True
MEF2C-AS1,0.5195049522565985,0.4963742900390945,0.0888991746717791,0.05761054546627685,0.4737604545190772,0.3436961896227916,False
AC074131.1,,,,,,,False
LINC02161,,,,,,,False
AC008448.1,,,,,,,False
AC113167.1,,,,,,,False
AC099554.1,,0.47447851333310176,0.5067621063023304,,,,False
CETN3,0.03816622044079949,0.9485157996090514,0.2590223305480466,0.7460559789356112,0.602871747617492,0.0008198212914557673,False
MBLAC2,2.3203930201296413e-06,0.22671916201485232,0.2893559170272371,0.671866854717989,0.6761409068425523,0.08542705476208602,False
POLR3G,0.9138425145914303,0.5839732769327298,0.09643751543790934,0.19097731510056862,0.7317389661743074,0.08710998432232993,False
LYSMD3,0.0011856511436241365,0.04250032030006846,0.3780351762684049,0.16512821297269323,0.005006961640377227,0.22143279082268325,False
ADGRV1,0.4620311146665316,0.5842298176254233,0.42305484654933856,0.1920956106693857,0.12072612337683315,0.8745729304452039,False
AC093281.1,,,,,,,False
AC093281.2,,,,,,,False
AC123595.1,,,,,,,False
LUCAT1,,,,,,,False
AC123595.2,,,,,,,False
AC008799.2,,,,,,,False
ARRDC3,0.0003991889178440974,0.3667852823973522,0.39440649580777276,0.19830553686955077,0.32282231635119873,0.3270055890486301,False
ARRDC3-AS1,,,,0.5695501730567416,0.3107492714729213,0.24562759310497015,False
AC114316.2,,,,,,,False
AC114316.1,,,,,,,False
AC124854.1,,,,,,,False
AC026780.1,,,,,,,False
AC026780.2,,,,,,,False
AC008517.1,,,,,,,False
LINC02058,,,,,,,False
AC012625.1,,,,0.5695501881755332,0.3107492904200654,,False
NR2F1-AS1,2.1287165994087113e-07,0.2619330127880277,0.16617566184323745,0.5633550047403963,6.708395418182399e-07,0.006961711333866855,False
NR2F1,9.542551183817492e-16,0.4790303770803349,0.09700253497460985,0.20381861421469386,0.03358497774982566,1.2138395466603044e-07,False
FAM172A,0.000983939501836349,0.3552265746013753,0.22894882009719048,0.5562306063062583,0.36140357590785466,0.8856981297152591,False
POU5F2,,0.47447848787510094,0.5067620818193368,,0.32422657514256115,0.09000766234498668,False
AC108102.1,,,,,,,False
KIAA0825,0.0725017109222617,0.6836346236215269,0.18664904144853872,0.3723210832968198,0.2480247888626112,0.1163832363354249,False
SLF1,0.0002529654215107221,0.5924595643346127,0.006869257415609302,0.797568052267596,0.26071783886487104,0.6759093741316413,False
MCTP1,2.3022321058012276e-06,0.1899406449050086,0.0035528222447256874,0.3291992176915167,0.06007777672107524,1.7177222368180427e-05,False
AC008534.1,,,,,,,False
AC012312.1,,,,,,,False
FAM81B,,,,,,,False
TTC37,0.017988766514878445,0.1153894807192105,0.3920504582310196,0.527113091636066,0.01912818454289919,0.7771479032924826,False
ARSK,0.12967736205163008,0.7505301364813131,0.5579995372226279,0.21823898159062913,0.6813852028982061,0.05750921037348316,False
GPR150,0.2143679780804721,0.6933752274787259,0.049529956586648306,0.7830251531155307,0.056877000789205455,0.5638040543984002,False
RFESD,0.5195049731286507,0.8900002710743479,0.3247965614612519,0.3895976064243972,0.9647903969743428,0.9093341881547142,False
SPATA9,,0.4744785387910989,0.5067621307853205,0.5695501730567416,0.3107492714729213,0.24562759310497015,False
AC008840.1,,,,,,,False
RHOBTB3,0.0012811990110200594,0.5768831707393114,0.38792755901372944,0.843711818327899,0.5284019311282893,6.689912317817974e-09,False
GLRX,1.9629941662276154e-06,0.01990820298820792,0.3278295414405963,0.6967700859905223,3.927754030749882e-06,1.0018057279975298e-05,False
AC008592.4,,,,,,,False
AC008592.5,,,,,,0.10036314719681325,False
LINC01554,0.29935249078555415,0.9835777744000097,0.3473479684336611,,0.10711766129274604,0.9892739763325316,False
ELL2,5.582803448421478e-07,0.13869468030718923,0.1407950669397301,0.46169009340497347,0.00014469243654985107,0.002130188163650721,False
AC104123.1,,,,,,,False
AC008592.2,,,,,,,False
MIR583HG,,,,,,,False
AC099509.1,,,,,,,False
AC099509.2,,,,,,,False
PCSK1,0.011051800716486452,3.8400882231126573e-07,0.6059072357562258,0.10470102861461243,8.442479896902228e-10,1.0466912310617918e-11,False
CAST,0.0014580849859764174,0.799391084113976,0.9392019512353768,0.7064750417113157,0.03869877379904832,0.009843029620961376,False
AC020900.1,,,,,,,False
ERAP1,0.0658757727341496,0.691453354847304,0.36812687969882696,0.28300241005381,0.021878661898967977,0.05559801007783054,False
AC008906.1,,,,,,,False
AC008906.2,,,,,,,False
AC009126.1,0.27430215750254855,0.13007566523046538,0.2013333003118501,0.29518041509288506,0.8195936440751062,0.21554257591089496,False
ERAP2,0.51950495669191,0.4318378658370672,0.9643718293602548,0.1446732628050162,0.1775826175419694,0.9838657431814888,False
LNPEP,5.87129192539867e-05,0.22069382183690803,0.3084312476486998,0.8933834430215286,0.11798811833417554,0.11907623855293126,False
LIX1-AS1,,0.6132070558446958,0.6389098779445004,,,,False
LIX1,0.31463140871491935,0.09094952442482954,0.1957763631723615,0.10135959095431621,0.19069973522649944,0.0011461501531724676,True
RIOK2,0.02368380955216411,0.1585603789126444,0.68096280041375,0.8582332248286524,0.0012176602844891297,0.0031051885343031218,False
AC008883.1,,,,,,,False
AC008883.2,,,,,,,False
LINC01340,,,,,,,False
LINC02234,,,,,,,False
LINC01846,,,,,,,False
RGMB,2.4106495826395606e-11,0.4507124050738439,0.0012901482535900217,0.6509004937889067,0.003287677587157869,0.0020774435946662798,False
RGMB-AS1,0.29935249078555415,0.9835777744000097,0.3473479684336611,0.5695501730567416,0.06325173574803475,0.5740244162724761,False
AC008522.1,,0.6132070762764592,0.6389098972484948,0.5695501881755332,0.3107492904200654,,False
CHD1,0.02198773383230498,0.3032729797345414,0.3933509146735443,0.3177005575753895,0.09051724758799534,0.53246714606435,False
LINC02062,0.9571058819681144,0.6888225194897389,0.2493157884428356,0.16222428622494797,0.05344010396194037,0.009895719565859289,False
LINC02113,,,,,,,False
AC113385.1,,,,,,,False
AC021086.1,,,,,,,False
FAM174A,5.032945667924579e-10,0.9854496792857886,0.8563117742569969,0.5145045950058365,3.242994890496697e-05,0.8913439848317259,False
AC027315.1,,,,,,,False
ST8SIA4,0.00012033031101705659,0.23969465290425487,0.007489109775357328,0.05311611685607397,0.5532823140000083,0.27831592587723636,False
AC008948.1,,,,,,,False
SLCO4C1,,0.38083973406419347,0.03171827716375374,0.7640715547943091,0.23032211837431707,0.26586349386815095,False
SLCO6A1,,,,,,,False
AC094108.1,,,,,,,False
LINC00492,,,,,,,False
AC099487.1,,,,,,,False
LINC00491,,,,,,,False
PAM,3.8535228628446794e-10,0.4912965981312327,0.2697954344057387,0.0022157445658066775,7.625896727394568e-08,3.053197111519976e-05,False
GIN1,0.02368381484503005,0.641969631623075,0.6395972150173663,0.6147924122317843,0.09176955884532441,0.3094839205835414,False
PPIP5K2,5.418075086438496e-06,0.4453854240253805,0.8854540125493253,0.36973381500589353,0.00013784061910685174,0.19430125402456846,False
AC011362.1,,,,,,,False
C5orf30,1.5339196137994382e-09,0.9359382323745883,0.037136456521573206,0.15189027278975695,0.04829247041778976,0.9031801990398055,False
AC010406.1,,0.4744785387910989,0.5067621307853205,,,,False
LINC02115,,0.33885742342506575,0.3746480480939802,0.42093001635108707,0.9777763063689434,0.7461475805791687,False
NUDT12,0.24246526238112392,0.19497324360813378,0.17188177568151508,0.38222492942486497,0.4739667699367446,0.1963015070444679,False
LINC02163,,,,,,,False
AC099520.1,,,,,,,False
AC099520.2,,,,,,,False
AC091987.1,,,,,,,False
LINC01950,,0.6132070762764592,0.6389098972484948,,,,False
EFNA5,0.0019821306452648705,0.13324383913327634,0.940510313510749,0.841782395309481,5.044679861034373e-05,0.0016817869709801676,False
AC024587.2,,,,,,,False
FBXL17,1.736544069018094e-06,0.10019075049297067,0.08138104164138066,0.00887727868509881,6.313847468790942e-08,0.011769556697691976,False
LINC01023,0.17320350012874025,0.07842014056590225,0.8444518622624106,0.25632842723373656,0.7700526817881895,0.057621798317017706,False
FER,0.8855298716286782,0.33991841872960293,0.5555413827012972,0.6030295382340694,0.2561441525440186,0.8227200390622108,False
AC008871.1,,,,,,,False
AC008467.1,0.29935249078555415,0.04798447505224286,,,,,False
PJA2,5.623764549019138e-30,0.005323493018873288,0.4369557698897333,0.9005112826184339,7.301771985932841e-16,5.236316623692605e-10,False
AC091917.3,,,,,,,False
AC091917.2,,,,,,,False
AC091917.1,,,,,,,False
AC012603.1,0.04157783831382735,0.3293146546659166,0.7868099961000745,0.6548381041291053,0.3809610515783286,0.04215464694455663,False
MAN2A1,0.7743225666496715,0.02652402047769005,0.7777873060751883,0.17914501871374258,0.8002500495217655,1.1028755862043202e-12,False
LINC01848,,,,,,,False
TMEM232,0.0002574692871189582,0.08984076710293301,0.7902631264543127,0.54912181034671,0.2014653100435256,0.868906007209339,False
SLC25A46,4.844775736329483e-12,0.9312422104329598,0.40329173256541095,0.9616462853252649,3.4784124935972144e-09,0.004870895087062578,False
AC010395.1,,,,,,,False
TSLP,0.2993525192231709,0.2981414903743003,0.6389098972484948,,,,False
AC008572.1,,,,,,,False
WDR36,0.0004341811158251934,0.9899973534049096,0.646298795201836,0.24178422771167135,0.9671954150816402,0.005436516294562073,False
CAMK4,2.3249634674686377e-19,0.04189938590776097,2.7368365262683044e-06,0.1750648273799849,0.015572394285093865,2.8442926660146174e-12,False
AC010468.2,,,,,,,False
AC010275.1,,,,,,,False
STARD4,0.0002063716450233277,0.4917780901107984,0.3149037036969432,0.7236385360003421,1.0100062467667664e-05,0.0005536518738730068,False
STARD4-AS1,0.6919188861460451,0.579590875216018,0.6819249629930995,0.28504758852639767,0.07381969111684383,0.47689266274380193,False
NREP,8.188998331312174e-13,0.0039673173120335576,0.005207009673237605,0.41351110843326555,6.120611647311634e-27,1.4181075879112753e-13,False
NREP-AS1,,,,,,,False
EPB41L4A,0.014787038162011766,0.29998766247577996,0.7199670042855694,0.4373069698402331,0.799153390912688,0.9307093387251459,False
EPB41L4A-AS1,2.7871980069985596e-12,0.28639630732044674,0.798354538316073,0.5255117861825799,6.58570084722214e-06,0.6082607743260375,False
AC010261.1,,,,,,,False
AC010261.2,,,,,,,False
AC104126.1,,,,,,,False
EPB41L4A-DT,0.9571058819681144,0.5770998310397728,0.49157005198530546,0.9801961176264322,0.9727634161175286,0.3070433159696818,False
LINC02200,,,,,,,False
APC,4.7005964654044425e-11,0.4982518757051303,0.880509301015182,0.3160096711626128,0.0003034323740659057,4.6236241832776666e-05,False
AC008575.1,,,,,,,False
SRP19,6.61569836276377e-08,0.4410317664012755,0.7539088873058837,0.5961293567341783,8.779137609855058e-06,0.5365966708230486,False
REEP5,1.852499698003514e-37,0.19109770464551268,0.641347509894967,0.0945591944845694,9.172357666833725e-14,1.0930407825692926e-09,False
DCP2,0.00016892566637554592,0.7284112630697193,0.7495057057444645,0.5214337754069458,1.3480614259330883e-06,0.7699109939335904,False
MCC,0.020997161348937723,0.03423957128535144,0.08930512135043099,0.0814728187156298,0.15012676426807822,0.21680105736064179,False
AC079465.1,0.29935249078555415,0.5770998310397728,0.5067621063023304,,,,False
TSSK1B,,,,,,,False
YTHDC2,2.639002342322611e-06,0.05166963541798848,0.14880080955190264,0.05580769622401651,0.22300006660275407,0.2933635166688608,False
AC106789.1,,,,,,,False
KCNN2,0.0001696818462374939,0.0098709471610847,0.003968404440491867,0.14089644154901707,0.1381124755205246,0.7027336471930905,False
AC010230.1,,,,,,,False
LINC01957,,,,,,,False
AC094104.2,,,,,,,False
AC094104.1,,,,,,,False
TRIM36,0.00013352124740612808,0.8617325271212998,0.05469184154137353,0.5470044102610762,0.9631343063802074,0.06153467654572124,False
AC008494.2,,,,,,,False
PGGT1B,0.03612417605548822,0.0979202374857558,0.23031399846701794,0.11739418749864239,0.9122666540564289,0.7761432623999649,False
AC008494.3,,0.6132070762764592,0.6389098972484948,0.5695501881755332,0.9842959928249394,0.389457824213828,False
CCDC112,0.00018469185112916797,0.10757913912897583,0.7740144541331117,0.477360801937486,0.2829281578892801,0.006586981593350239,False
FEM1C,1.1505876736993909e-07,0.023445394641179403,0.25855804522134535,0.6300056995866636,0.23288141918528707,0.36115682098530644,False
TMED7-TICAM2,,,,0.5695501881755332,0.3107492904200654,,False
TICAM2,,,,,,,False
AC010226.1,0.9392518755434026,0.7491247910551153,0.8996664232089004,0.8000677870930131,0.7978164923576394,0.021618188341864946,False
TMED7,2.3816309851271857e-07,0.5852488323430751,0.44505410701440984,0.49712913961625294,0.021124887377734144,1.901328708917296e-05,False
AC008549.2,,,,,,,False
AC008549.1,,,,,,,False
CDO1,4.323361928535379e-08,0.39743087457003545,0.5250499630340946,0.7110335233394456,0.05766139842011575,0.008203631657924284,False
ATG12,0.0009362159687780971,0.9261102036754553,0.6291487362903725,0.7341296479523651,0.045625874396754154,0.3822177177737873,False
AP3S1,1.1806319284969901e-12,0.6145876320816486,0.024212434701215806,0.25615359205812915,3.4030929094790984e-06,3.450657574897303e-07,False
LVRN,,,,,,,False
ARL14EPL,,,,,,,False
AC034236.3,,0.6132070762764592,0.6389098972484948,0.5695501730567416,0.3107492714729213,,False
AC034236.2,0.14159879975259337,0.7491247886611023,0.4376228840118259,0.5298332659218588,0.7272334775786294,0.4202076387646526,False
COMMD10,0.02344119667698115,0.4982838082734835,0.3649583506567692,0.8900420687342604,0.04915659614381944,0.8360454395557091,False
AC018752.1,,,,,,,False
SEMA6A,0.4687589944530909,0.11865987380483757,0.0701763370927057,0.11542198129744932,0.0074114343949818265,1.5413657175782325e-15,False
SEMA6A-AS1,,0.6132070967082195,0.6389099165524856,,0.32422657514256115,0.38945784330654953,False
SEMA6A-AS2,,,,0.5695501881755332,0.3107492904200654,0.10036314719681325,False
LINC02214,,,,,,,False
AC010267.1,,,,,,,False
AC093534.2,,,,,,,False
LINC00992,,0.6132070967082195,0.6389099165524856,0.5695501881755332,0.9842959931411813,0.8318004556571177,False
LINC02147,0.33618926240646474,,,,,,False
LINC02148,,,,,,,False
LINC02208,,,,,,,False
LINC02216,,,,,,,False
LINC02215,,,,,,,False
AC093206.1,,,,,,,False
DTWD2,0.04503597680722491,0.9593757907679121,0.34280152915133766,0.5345406660302175,0.8319641215413686,0.7008268199392793,False
AC008629.1,,0.6132070762764592,0.24030944436080798,0.40096762465687297,0.3107492904200654,0.24562760719540727,False
DMXL1,1.3472520479254682e-05,0.02493221437533881,0.43522661228120807,0.9644187849084784,0.00047572065124517937,0.06380316586808218,False
TNFAIP8,0.07140946094227549,0.6893431867863286,0.1576900331232066,0.20230292089637672,0.7068903396850928,0.6702089129242443,False
HSD17B4,0.00010781185258747051,0.43763807993835535,0.16477855286147675,0.12584909654566534,0.21917628977175152,0.00040855159104460166,False
FAM170A,,,,,,,False
AC008574.1,0.9571058832300734,0.8180591295532247,0.4159496820598798,,,,False
AC113418.1,,,,,,,False
PRR16,0.00559957521440679,0.3579503866733802,0.6651758382585182,0.6852481223546089,0.09511550416729912,0.4587371568490054,False
AC114284.1,0.29935249078555415,0.04798447505224286,,0.5695501730567416,0.3107492714729213,0.10036314719681325,False
AC008568.1,,,,,0.32422657514256115,0.38945784330654953,False
FTMT,,,,,,,False
SRFBP1,0.9392518755434026,0.08805543288150501,0.1722999180388761,0.0124729824122716,0.9475637588146996,0.750374977015172,False
